"","Pclass.2","Pclass.3","Sex.male","Embarked.Q","Embarked.S","family.small","family.solo","title.Master","title.Miss","title.Mr","title.Mrs","Age","Cabin.1","Cabin.2","Cabin.3","Cabin.4","ticket_group.small","ticket_group.solo","Fare","Survived"
"243",1,0,1,0,1,0,1,0,0,1,0,-0.0548276126467003,0,0,0,0,0,1,-0.440418582178522,0
"244",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.505625051255437,0
"245",0,1,1,0,0,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.503693007727232,0
"246",0,0,1,1,0,1,0,0,0,0,0,1.07246606897627,1,0,0,0,1,0,1.09555602274436,0
"247",0,1,0,0,1,0,1,0,1,0,0,-0.355439261079492,0,0,0,0,0,1,-0.493066768322105,0
"248",1,0,0,0,1,1,0,0,0,0,1,-0.43059217318769,0,0,0,0,1,0,-0.363136841050327,1
"249",0,0,1,0,1,1,0,0,0,1,0,0.546395684218883,1,0,0,0,1,0,0.372086867259816,1
"250",1,0,1,0,1,1,0,0,0,0,0,1.82399519005825,0,0,0,0,1,0,-0.140951835306765,0
"251",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503209996845181,0
"252",0,1,0,0,1,1,0,0,0,0,1,-0.0548276126467003,1,0,0,0,1,0,-0.441143098501599,0
"253",0,0,1,0,1,0,1,0,0,1,0,2.42521848692383,1,0,0,0,0,1,-0.130325595901638,0
"254",0,1,1,0,1,1,0,0,0,1,0,0.0203252994614977,0,0,0,0,1,0,-0.332224144599049,0
"255",0,1,0,0,1,1,0,0,0,0,1,0.847007332651675,0,0,0,0,1,0,-0.252768854501623,0
"256",0,1,0,0,0,1,0,0,0,0,1,-0.0548276126467003,0,0,0,0,1,0,-0.348727660416975,1
"257",0,0,0,0,0,0,1,0,0,0,1,0.952186291419924,0,0,0,0,1,0,0.886895321698233,1
"258",0,0,0,0,1,0,1,0,1,0,0,0.0203252994614977,1,0,0,0,1,0,1.02793449925719,1
"259",0,0,0,0,0,0,1,0,1,0,0,0.396089860002487,0,0,0,0,1,0,9.25513999906382,1
"260",1,0,0,0,1,1,0,0,0,0,1,1.52338354162546,0,0,0,0,1,0,-0.140951835306765,1
"261",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,0
"262",0,1,1,0,1,0,0,1,0,0,0,-2.00880332745985,0,0,0,0,0,0,-0.036862990224727,1
"263",0,0,1,0,1,1,0,0,0,1,0,1.67368936584185,1,0,0,0,1,0,0.895589517575155,0
"264",0,0,1,0,1,0,1,0,0,1,0,0.771854420543477,1,0,0,0,0,1,-0.643283152640035,0
"265",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493549779204156,0
"266",1,0,1,0,1,0,1,0,0,1,0,0.471242772110685,0,0,0,0,0,1,-0.440418582178522,0
"267",0,1,1,0,1,0,0,0,0,1,0,-1.03181547005327,0,0,0,0,0,0,0.123496622616278,0
"268",0,1,1,0,1,1,0,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.493066768322105,1
"269",0,0,0,0,1,1,0,0,0,0,1,2.12460683849104,1,0,0,0,1,0,2.32167914683138,1
"270",0,0,0,0,1,0,1,0,1,0,0,0.396089860002487,1,0,0,0,1,0,1.97721124210068,1
"271",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,0,0,0,0,1,0,-0.0443496588965209,0
"272",0,1,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,1,0,-0.643283152640035,1
"273",1,0,0,0,1,1,0,0,0,0,1,0.847007332651675,0,0,0,0,1,0,-0.266534664640083,1
"274",0,0,1,0,0,1,0,0,0,1,0,0.546395684218883,1,0,0,0,0,1,-0.0694662247631844,0
"275",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493549779204156,1
"276",0,0,0,0,1,1,0,0,1,0,0,2.50037139903203,1,0,0,0,1,0,0.862905137208513,1
"277",0,1,0,0,1,0,1,0,1,0,0,1.14761898108447,0,0,0,0,0,1,-0.493549779204156,0
"278",1,0,1,0,1,0,1,0,0,1,0,0.251579409605381,0,0,0,0,1,0,-0.643283152640035,0
"279",0,1,1,1,0,0,0,1,0,0,0,-1.70819167902706,0,0,0,0,0,0,-0.0805754750503625,0
"280",0,1,0,0,1,1,0,0,0,0,1,0.396089860002487,0,0,0,0,1,0,-0.252044338178546,1
"281",0,1,1,1,0,0,1,0,0,1,0,2.65067722324843,0,0,0,0,0,1,-0.493549779204156,0
"282",0,1,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.491536589847767,0
"283",0,1,1,0,1,0,1,0,0,1,0,-1.03181547005327,0,0,0,0,0,1,-0.459739017460571,0
"284",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.487753648619542,1
"285",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,-0.140951835306765,0
"286",0,1,1,0,0,0,1,0,0,1,0,0.245784035786092,0,0,0,0,0,1,-0.475919882009287,0
"287",0,1,1,0,1,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.459739017460571,1
"288",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.490732859740034,0
"289",1,0,1,0,1,0,1,0,0,1,0,0.922160244759873,0,0,0,0,0,1,-0.3921174939734,1
"290",0,1,0,1,0,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,1,-0.493549779204156,1
"291",0,0,0,0,1,0,1,0,1,0,0,-0.280286348971294,0,0,0,0,1,0,0.880133169349516,1
"292",0,0,0,0,0,1,0,0,0,0,1,-0.80635673372868,1,0,0,0,1,0,1.11640663650075,1
"293",1,0,1,0,0,0,1,0,0,1,0,0.471242772110685,1,0,0,0,0,1,-0.394532548383656,0
"294",0,1,0,0,1,0,1,0,1,0,0,-0.43059217318769,0,0,0,0,0,1,-0.472297300393903,0
"295",0,1,1,0,1,0,1,0,0,1,0,-0.43059217318769,0,0,0,0,0,1,-0.490732859740034,0
"296",0,0,1,0,0,0,1,0,0,1,0,0.952186291419924,0,0,0,0,0,1,-0.107705230273415,0
"297",0,1,1,0,0,0,1,0,0,1,0,-0.468168629241789,0,0,0,0,0,1,-0.503611861899047,0
"298",0,0,0,0,1,1,0,0,1,0,0,-2.08395623956805,0,1,0,0,0,0,2.28472881435447,0
"299",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,-0.0540098765375454,1
"300",0,0,0,0,0,1,0,0,0,0,1,1.52338354162546,0,1,0,0,1,0,4.13892644472092,1
"301",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493549779204156,1
"302",0,1,1,1,0,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.194083032332399,1
"303",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,1,0,-0.643283152640035,0
"304",1,0,0,1,0,0,1,0,1,0,0,-0.42980933035323,1,0,0,0,0,1,-0.404675776906732,1
"305",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"306",0,0,1,0,1,1,0,1,0,0,0,-2.1651213846449,0,1,0,0,0,0,2.28472881435447,1
"307",0,0,0,0,0,0,1,0,1,0,0,0.387921065208118,0,0,0,0,1,0,1.49903046886997,1
"308",0,0,0,0,0,1,0,0,0,0,1,-0.956662557945076,1,0,0,0,1,0,1.46071224957508,1
"309",1,0,1,0,0,1,0,0,0,1,0,0.0203252994614977,0,0,0,0,1,0,-0.179592705870863,0
"310",0,0,0,0,0,0,1,0,1,0,0,0.0203252994614977,1,0,0,0,1,0,0.45661377161878,1
"311",0,0,0,0,0,0,1,0,1,0,0,-0.43059217318769,1,0,0,0,1,0,0.963371400675167,1
"312",0,0,0,0,0,0,0,0,1,0,0,-0.881509645836878,0,0,0,1,0,0,4.42591605448753,1
"313",1,0,0,0,1,1,0,0,0,0,1,-0.280286348971294,0,0,0,0,1,0,-0.140951835306765,0
"314",0,1,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.490732859740034,0
"315",1,0,1,0,1,1,0,0,0,1,0,0.997313156868071,0,0,0,0,1,0,-0.136121726486253,0
"316",0,1,0,0,1,0,1,0,1,0,0,-0.280286348971294,0,0,0,0,0,1,-0.491536589847767,1
"317",1,0,0,0,1,1,0,0,0,0,1,-0.43059217318769,0,0,0,0,1,0,-0.140951835306765,1
"318",1,0,1,0,1,0,1,0,0,0,0,1.82399519005825,0,0,0,0,0,1,-0.372797058691351,0
"319",0,0,0,0,1,1,0,0,1,0,0,0.0954782115696956,1,0,0,0,1,0,2.54201325487493,1
"320",0,0,0,0,0,1,0,0,0,0,1,0.771854420543477,1,0,0,0,0,0,1.95531539279553,1
"321",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.503209996845181,0
"322",0,1,1,0,1,0,1,0,0,1,0,-0.205133436863096,0,0,0,0,0,1,-0.490732859740034,0
"323",1,0,0,1,0,0,1,0,1,0,0,0.0203252994614977,0,0,0,0,0,1,-0.404675776906732,1
"324",1,0,0,0,1,1,0,0,0,0,1,-0.580897997404086,0,0,0,0,1,0,-0.0829905294606186,1
"325",0,1,1,0,1,0,0,0,0,1,0,-0.0651325133374367,0,0,0,0,0,0,0.700453121226462,0
"326",0,0,0,0,0,0,1,0,1,0,0,0.471242772110685,1,0,0,0,1,0,1.97721124210068,1
"327",0,1,1,0,1,0,1,0,0,1,0,2.35006557481563,0,0,0,0,0,1,-0.522771937568255,0
"328",1,0,0,0,1,0,1,0,0,0,1,0.471242772110685,1,0,0,0,0,1,-0.3921174939734,1
"329",0,1,0,0,1,1,0,0,0,0,1,0.0954782115696956,0,0,0,0,1,0,-0.246731218475983,1
"330",0,0,0,0,0,1,0,0,1,0,0,-1.03181547005327,1,0,0,0,1,0,0.476900228664931,1
"331",0,1,0,1,0,1,0,0,1,0,0,-0.42980933035323,0,0,0,0,1,0,-0.194083032332399,1
"332",0,0,1,0,1,0,1,0,0,1,0,1.18519543713857,1,0,0,0,0,1,-0.092650747101643,0
"333",0,0,1,0,1,1,0,0,0,1,0,0.621548596327081,1,0,0,0,1,0,2.32167914683138,0
"334",0,1,1,0,1,1,0,0,0,1,0,-1.03181547005327,0,0,0,0,1,0,-0.295515317563156,0
"335",0,0,0,0,1,1,0,0,0,0,1,0.952186291419924,0,0,0,0,1,0,1.93889302280579,1
"336",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"337",0,0,1,0,1,1,0,0,0,1,0,-0.0548276126467003,1,0,0,0,1,0,0.643457837144418,0
"338",0,0,0,0,0,0,1,0,1,0,0,0.847007332651675,1,0,0,0,0,0,1.95531539279553,1
"339",0,1,1,0,1,0,1,0,0,1,0,1.14761898108447,0,0,0,0,0,1,-0.487753648619542,1
"340",0,0,1,0,1,0,1,0,0,1,0,1.14761898108447,1,0,0,0,0,1,0.0425922998726988,0
"341",1,0,1,0,1,1,0,1,0,0,0,-2.08395623956805,1,0,0,0,1,0,-0.140951835306765,1
"342",0,0,0,0,1,0,0,0,1,0,0,-0.43059217318769,0,0,1,0,0,0,4.43799132653881,1
"343",1,0,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.3921174939734,0
"344",1,0,1,0,1,0,1,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.3921174939734,0
"345",1,0,1,0,1,0,1,0,0,1,0,0.471242772110685,0,0,0,0,0,1,-0.3921174939734,0
"346",1,0,0,0,1,0,1,0,1,0,0,-0.43059217318769,1,0,0,0,0,1,-0.3921174939734,1
"347",1,0,0,0,1,0,1,0,1,0,0,0.771854420543477,0,0,0,0,0,1,-0.3921174939734,1
"348",0,1,0,0,1,1,0,0,0,0,1,-0.0651325133374367,0,0,0,0,1,0,-0.332224144599049,1
"349",0,1,1,0,1,1,0,1,0,0,0,-2.00880332745985,0,0,0,0,1,0,-0.336088231655458,1
"350",0,1,1,0,1,0,1,0,0,1,0,0.922160244759873,0,0,0,0,0,1,-0.475919882009287,0
"351",0,1,1,0,1,0,1,0,0,1,0,-0.505745085295888,0,0,0,0,0,1,-0.465052137163134,0
"352",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,0,1,0.0329320822316744,0
"353",0,1,1,0,0,1,0,0,0,1,0,-1.10696838216147,0,0,0,0,0,1,-0.503611861899047,0
"354",0,1,1,0,1,1,0,0,0,1,0,-0.355439261079492,0,0,0,0,1,0,-0.299379404619566,0
"355",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503693007727232,0
"356",0,1,1,0,1,0,1,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.459739017460571,0
"357",0,0,0,0,1,1,0,0,1,0,0,-0.580897997404086,1,0,0,0,1,0,0.419340787872651,1
"358",1,0,0,0,1,0,1,0,1,0,0,0.621548596327081,0,0,0,0,0,1,-0.3921174939734,0
"359",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.491053578965716,1
"360",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.491053578965716,1
"361",0,1,1,0,1,0,0,0,0,1,0,0.771854420543477,0,0,0,0,0,0,-0.104243008270872,0
"362",1,0,1,0,0,1,0,0,0,1,0,-0.0548276126467003,0,0,0,0,1,0,-0.107705230273415,0
"363",0,1,0,0,0,1,0,0,0,0,1,1.14761898108447,0,0,0,0,1,0,-0.364021716986245,0
"364",0,1,1,0,1,0,1,0,0,1,0,0.396089860002487,0,0,0,0,0,1,-0.50707408390159,0
"365",0,1,1,1,0,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,1,0,-0.343816405768278,0
"366",0,1,1,0,1,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.503209996845181,0
"367",0,0,0,0,0,1,0,0,0,0,1,2.27491266270744,1,0,0,0,1,0,0.81057960233414,1
"368",0,1,0,0,0,0,1,0,0,0,1,-0.0651325133374367,0,0,0,0,0,1,-0.503611861899047,1
"369",0,1,0,1,0,0,1,0,1,0,0,-0.42980933035323,0,0,0,0,0,1,-0.493549779204156,1
"370",0,0,0,0,0,0,1,0,0,0,1,-0.43059217318769,1,0,0,0,1,0,0.695623012405949,1
"371",0,0,1,0,0,1,0,0,0,1,0,-0.355439261079492,1,0,0,0,1,0,0.427874624136732,1
"372",0,1,1,0,1,1,0,0,0,1,0,-0.881509645836878,0,0,0,0,0,1,-0.517781469134902,0
"373",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.487753648619542,0
"374",0,0,1,0,0,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,1,0,1.97721124210068,0
"375",0,1,0,0,1,0,0,0,1,0,0,-2.00880332745985,0,0,0,0,0,0,-0.236104979070856,0
"376",0,0,0,0,0,1,0,0,0,0,1,0.952186291419924,0,0,0,0,1,0,0.944292470834144,1
"377",0,1,0,0,1,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,1,-0.503209996845181,1
"378",0,0,1,0,0,1,0,0,0,1,0,-0.205133436863096,1,0,0,0,0,0,3.44298890951329,0
"379",0,1,1,0,0,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.565759906070814,0
"380",0,1,1,0,1,0,1,0,0,1,0,-0.80635673372868,0,0,0,0,0,1,-0.493066768322105,0
"381",0,0,0,0,0,0,1,0,1,0,0,0.922160244759873,0,0,0,0,0,0,3.75259888490813,1
"382",0,1,0,0,0,1,0,0,1,0,0,-2.15910915167624,0,0,0,0,1,0,-0.339146656560607,1
"383",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,0,0,0,0,0,1,-0.490168703029798,0
"384",0,0,0,0,1,1,0,0,0,0,1,0.396089860002487,0,0,0,0,1,0,0.361379482026505,1
"385",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"386",1,0,1,0,1,0,1,0,0,1,0,-0.881509645836878,0,0,0,0,0,0,0.776768840590555,0
"387",0,1,1,0,1,0,0,1,0,0,0,-2.15910915167624,0,0,0,0,0,0,0.262845262088056,0
"388",1,0,0,0,1,0,1,0,1,0,0,0.471242772110685,0,0,0,0,0,1,-0.3921174939734,1
"389",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493951644258023,0
"390",1,0,0,0,0,0,1,0,1,0,0,-0.956662557945076,0,0,0,0,0,1,-0.411437929255449,1
"391",0,0,1,0,1,1,0,0,0,1,0,0.471242772110685,0,1,0,0,1,0,1.67516908120583,1
"392",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.492664903268239,1
"393",0,1,1,0,1,1,0,0,0,1,0,-0.129980524754898,0,0,0,0,0,1,-0.490168703029798,0
"394",0,0,0,0,0,1,0,0,1,0,0,-0.505745085295888,1,0,0,0,1,0,1.54523915393405,1
"395",0,1,0,0,1,1,0,0,0,0,1,-0.43059217318769,1,0,0,0,1,0,-0.320631883429819,1
"396",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.492664903268239,0
"397",0,1,0,0,1,0,1,0,1,0,0,0.0954782115696956,0,0,0,0,0,1,-0.491536589847767,0
"398",1,0,1,0,1,0,1,0,0,1,0,1.22277189319266,0,0,0,0,1,0,-0.140951835306765,0
"399",1,0,1,0,1,0,1,0,0,0,0,-0.505745085295888,0,0,0,0,0,1,-0.440418582178522,0
"400",1,0,0,0,1,0,1,0,0,0,1,-0.129980524754898,0,0,0,0,0,1,-0.398879646322117,1
"401",0,1,1,0,1,0,1,0,0,1,0,0.696701508435279,0,0,0,0,0,1,-0.490168703029798,1
"402",0,1,1,0,1,0,1,0,0,1,0,-0.280286348971294,0,0,0,0,0,1,-0.487753648619542,0
"403",0,1,0,0,1,1,0,0,1,0,0,-0.656050909512284,0,0,0,0,0,1,-0.453459875993905,0
"404",0,1,1,0,1,1,0,0,0,1,0,-0.129980524754898,0,0,0,0,1,0,-0.337054253419561,0
"405",0,1,0,0,1,0,1,0,1,0,0,-0.731203821620482,0,0,0,0,0,1,-0.475919882009287,0
"406",1,0,1,0,1,1,0,0,0,1,0,0.32093694789429,0,0,0,0,1,0,-0.237554011717009,0
"407",0,1,1,0,1,0,1,0,0,1,0,1.59853645373365,0,0,0,0,0,1,-0.493549779204156,0
"408",1,0,1,0,1,1,0,1,0,0,0,-2.00880332745985,0,0,0,0,1,0,-0.281024991101619,1
"409",0,1,1,0,1,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.493066768322105,0
"410",0,1,0,0,1,0,0,0,1,0,0,-1.69888877000395,0,0,0,0,0,0,-0.151255423442682,0
"411",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"412",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.510777811345159,0
"413",0,0,0,1,0,1,0,0,1,0,0,0.245784035786092,1,0,0,0,1,0,1.09555602274436,1
"414",1,0,1,0,1,0,1,0,0,1,0,0.251579409605381,0,0,0,0,1,0,-0.643283152640035,0
"415",0,1,1,0,1,0,1,0,0,1,0,1.07246606897627,0,0,0,0,0,1,-0.490168703029798,1
"416",0,1,0,0,1,0,1,0,0,0,1,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"417",1,0,0,0,1,1,0,0,0,0,1,0.32093694789429,0,0,0,0,1,0,-0.0153690059734477,1
"418",1,0,0,0,1,1,0,0,1,0,0,-0.881509645836878,0,0,0,0,0,1,-0.3921174939734,1
"419",1,0,1,0,1,0,1,0,0,1,0,0.0203252994614977,0,0,0,0,0,1,-0.3921174939734,0
"420",0,1,0,0,1,1,0,0,1,0,0,-1.48273294270246,0,0,0,0,1,0,-0.176694640578555,0
"421",0,1,1,0,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.490732859740034,0
"422",0,1,1,1,0,0,1,0,0,1,0,-0.656050909512284,0,0,0,0,0,1,-0.493872430473367,0
"423",0,1,1,0,1,0,1,0,0,1,0,-0.0548276126467003,0,0,0,0,0,1,-0.4911347247939,0
"424",0,1,0,0,1,1,0,0,0,0,1,-0.129980524754898,0,0,0,0,1,0,-0.365068884578532,0
"425",0,1,1,0,1,1,0,0,0,1,0,-0.881509645836878,0,0,0,0,1,0,-0.252768854501623,0
"426",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503209996845181,0
"427",1,0,0,0,1,1,0,0,0,0,1,-0.129980524754898,0,0,0,0,1,0,-0.140951835306765,1
"428",1,0,0,0,1,0,1,0,1,0,0,-0.80635673372868,0,0,0,0,1,0,-0.140951835306765,1
"429",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,0
"430",0,1,1,0,1,0,1,0,0,1,0,0.170631123677894,1,0,0,0,0,1,-0.487753648619542,1
"431",0,0,1,0,1,0,1,0,0,1,0,-0.129980524754898,1,0,0,0,0,1,-0.130325595901638,1
"432",0,1,0,0,1,1,0,0,0,0,1,-0.0651325133374367,0,0,0,0,1,0,-0.332224144599049,1
"433",1,0,0,0,1,1,0,0,0,0,1,0.922160244759873,0,0,0,0,1,0,-0.140951835306765,1
"434",0,1,1,0,1,0,1,0,0,1,0,-0.956662557945076,0,0,0,0,0,1,-0.505625051255437,0
"435",0,0,1,0,1,1,0,0,0,1,0,1.52338354162546,1,0,0,0,1,0,0.436729179626495,0
"436",0,0,0,0,1,1,0,0,1,0,0,-1.18212129426967,0,1,0,0,1,0,1.67516908120583,1
"437",0,1,0,0,1,0,0,0,1,0,0,-0.656050909512284,0,0,0,0,0,0,0.0208568101803939,0
"438",1,0,0,0,1,0,0,0,0,0,1,-0.43059217318769,0,0,0,0,1,0,-0.281024991101619,1
"439",0,0,1,0,1,0,0,0,0,1,0,2.57552431114023,0,0,1,0,0,0,4.43799132653881,0
"440",1,0,1,0,1,0,1,0,0,1,0,0.0954782115696956,0,0,0,0,0,1,-0.440418582178522,0
"441",1,0,0,0,1,1,0,0,0,0,1,1.14761898108447,0,0,0,0,1,0,-0.136121726486253,1
"442",0,1,1,0,1,0,1,0,0,1,0,-0.731203821620482,0,0,0,0,0,1,-0.459739017460571,0
"443",0,1,1,0,1,1,0,0,0,1,0,-0.355439261079492,0,0,0,0,0,1,-0.493066768322105,0
"444",1,0,0,0,1,0,1,0,1,0,0,-0.129980524754898,0,0,0,0,0,1,-0.3921174939734,1
"445",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.486546121414414,1
"446",0,0,1,0,1,1,0,1,0,0,0,-1.93365041535165,1,0,0,0,1,0,0.938254834808503,1
"447",1,0,0,0,1,1,0,0,1,0,0,-1.25727420637787,0,0,0,0,1,0,-0.266534664640083,1
"448",0,0,1,0,1,0,1,0,0,1,0,0.32093694789429,0,0,0,0,0,1,-0.130325595901638,1
"449",0,1,0,0,0,1,0,0,1,0,0,-1.85849750324345,0,0,0,0,1,0,-0.271204413847754,1
"450",0,0,1,0,1,0,1,0,0,0,0,1.67368936584185,1,0,0,0,0,1,-0.0540098765375454,1
"451",1,0,1,0,1,1,0,0,0,1,0,0.471242772110685,0,0,0,0,1,0,-0.10714107356318,0
"452",0,1,1,0,1,1,0,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.25751781749395,0
"453",0,0,1,0,0,0,1,0,0,1,0,0.0203252994614977,1,0,0,0,0,1,-0.10714107356318,0
"454",0,0,1,0,0,1,0,0,0,1,0,1.44823062951726,1,0,0,0,1,0,1.0782487768187,1
"455",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"456",0,1,1,0,0,0,1,0,0,1,0,-0.0548276126467003,0,0,0,0,0,1,-0.490732859740034,1
"457",0,0,1,0,1,0,1,0,0,1,0,2.65067722324843,1,0,0,0,0,1,-0.130325595901638,0
"458",0,0,0,0,1,1,0,0,0,0,1,0.952186291419924,1,0,0,0,1,0,0.358722922175223,1
"459",1,0,0,0,1,0,1,0,1,0,0,1.52338354162546,0,0,0,0,0,1,-0.440418582178522,1
"460",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.493549779204156,0
"461",0,0,1,0,1,0,1,0,0,1,0,1.37307771740906,1,0,0,0,0,1,-0.130325595901638,1
"462",0,1,1,0,1,0,1,0,0,1,0,0.32093694789429,0,0,0,0,0,1,-0.487753648619542,0
"463",0,0,1,0,1,0,1,0,0,1,0,1.29792480530086,1,0,0,0,0,1,0.100553605718845,0
"464",1,0,1,0,1,0,1,0,0,1,0,1.37307771740906,0,0,0,0,0,1,-0.3921174939734,0
"465",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.487753648619542,0
"466",0,1,1,0,1,0,1,0,0,1,0,0.621548596327081,0,0,0,0,0,1,-0.50707408390159,0
"467",1,0,1,0,1,0,1,0,0,1,0,0.251579409605381,0,0,0,0,1,0,-0.643283152640035,0
"468",0,0,1,0,1,0,1,0,0,1,0,1.97430101427464,0,0,0,0,0,1,-0.130325595901638,0
"469",0,1,1,1,0,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.494032790086208,0
"470",0,1,0,0,0,1,0,0,1,0,0,-2.17789737970329,0,0,0,0,1,0,-0.271204413847754,1
"471",0,1,1,0,1,0,1,0,0,1,0,-0.0651325133374367,0,0,0,0,0,1,-0.503209996845181,0
"472",0,1,1,0,1,0,1,0,0,1,0,0.621548596327081,0,0,0,0,0,1,-0.475919882009287,0
"473",1,0,0,0,1,1,0,0,0,0,1,0.245784035786092,0,0,0,0,1,0,-0.10714107356318,1
"474",1,0,0,0,0,0,1,0,0,0,1,-0.505745085295888,1,0,0,0,0,1,-0.376821505360602,1
"475",0,1,0,0,1,0,1,0,1,0,0,-0.580897997404086,0,0,0,0,0,1,-0.453218370552879,0
"476",0,0,1,0,1,0,1,0,0,1,0,0.952186291419924,1,0,0,0,1,0,0.361379482026505,0
"477",1,0,1,0,1,1,0,0,0,1,0,0.32093694789429,0,0,0,0,1,0,-0.237554011717009,0
"478",0,1,1,0,1,1,0,0,0,1,0,-0.0548276126467003,0,0,0,0,0,1,-0.507155229729775,0
"479",0,1,1,0,1,0,1,0,0,1,0,-0.580897997404086,0,0,0,0,0,1,-0.497978022970802,0
"480",0,1,0,0,1,1,0,0,1,0,0,-2.08395623956805,0,0,0,0,1,0,-0.40588330411186,1
"481",0,1,1,0,1,0,0,1,0,0,0,-1.55788585481066,0,0,0,0,0,0,0.262845262088056,0
"482",1,0,1,0,1,0,1,0,0,1,0,0.251579409605381,0,0,0,0,0,1,-0.643283152640035,0
"483",0,1,1,0,1,0,1,0,0,1,0,1.52338354162546,0,0,0,0,0,1,-0.487753648619542,0
"484",0,1,0,0,1,0,1,0,0,0,1,2.50037139903203,0,0,0,0,0,1,-0.458048479373392,1
"485",0,0,1,0,0,1,0,0,0,1,0,-0.355439261079492,1,0,0,0,1,0,1.11640663650075,1
"486",0,1,0,0,1,0,0,0,1,0,0,-1.69888877000395,0,0,0,0,0,0,-0.151255423442682,0
"487",0,0,0,0,1,1,0,0,0,0,1,0.396089860002487,1,0,0,0,1,0,1.09555602274436,1
